,capacity,lon,lat,borough
843,18,2.368433367343057,48.855580507049055,75004
844,29,2.39590734243393,48.87787062698808,75019
845,23,2.334559857845307,48.88526123395252,75018
846,53,2.3270335793495183,48.892777719023975,75017
847,40,2.366832196712494,48.82048243838136,75013
848,26,2.3602393269538884,48.82591155587023,75013
849,21,2.2773844,48.8443415,75015
850,15,2.324815057218075,48.88078819514121,75008
851,28,2.342176808004326,48.82603516605852,75013
852,38,2.3415737262044938,48.83507657562064,75013
853,40,2.2926748171448708,48.86491723343388,75116
854,52,2.2765403240919113,48.833250690537874,75015
855,30,2.3373574018478394,48.84014521347377,75005
856,71,2.3607194423675537,48.89845996601992,75018
858,26,2.330305874347687,48.85418510815204,75007
859,24,2.329794221763396,48.842738478257814,75006
860,22,2.2915497802487077,48.87275533461363,75116
861,24,2.3711163550615306,48.86632723374305,75011
862,52,2.397813642189543,48.89034195521685,75019
863,48,2.295586926020252,48.83767682233156,75015
864,42,2.2629252456151954,48.85258670812,75016
865,48,2.388566136360169,48.82494563758295,75013
866,34,2.376785018481558,48.84179500902689,75012
869,45,2.319571673870087,48.882209874662706,75017
870,48,2.3131933808326726,48.883546851533254,75017
872,23,2.405686005949974,48.861451061938,75020
874,23,2.39039812238911,48.858445054261914,75020
875,36,2.3036286234855656,48.89035817610495,75017
876,33,2.333428381875887,48.84373446877937,75006
881,50,2.359971106052399,48.895126609314104,75018
884,42,2.2953405976295476,48.847051143113745,75015
885,53,2.3352625966072087,48.87332988919973,75009
886,26,2.352581,48.861419,75004
887,40,2.3094136,48.8572316,75007
889,28,2.3568402975797653,48.879612765503616,75010
891,22,2.326347,48.869789,75009
892,43,2.3476943001151085,48.85905934084166,75001
895,16,2.3501381278038025,48.861818092669864,75001
896,32,2.351827919483185,48.85883544889818,75004
897,14,2.318264,48.877932,75008
898,34,2.317142598330975,48.89239614618928,75017
900,55,2.3303819820284843,48.85023459321703,75006
901,21,2.26848387135299,48.84749841771691,75016
904,30,2.384599149227142,48.89659571178903,75019
906,39,2.3329067,48.8768345,75009
907,0,2.344343,48.817485,75013
908,33,2.3233232282800524,48.841487851078895,75014
910,31,2.2834577411413193,48.876733496637506,75116
911,48,2.377885,48.867937,75011
912,23,2.4091592812626543,48.86053161154489,75020
914,51,2.401513597307666,48.851617204998654,75020
915,51,2.275132834911347,48.8433725710224,75015
917,16,2.358218,48.835405,75013
918,31,2.336266523912805,48.893400392981874,75018
919,36,2.2644165538827115,48.857341095470794,75016
921,74,2.2843059897422795,48.84791249714942,75015
926,21,2.3154367133975033,48.84040868803496,75015
927,36,2.369126,48.829575,75013
930,20,2.344513876337893,48.873781940593325,75009
931,38,2.317914068698883,48.84461063309956,75006
932,33,2.3970650508999825,48.83460464474706,75012
933,24,2.31653843075037,48.88125253846116,75017
934,47,2.295200452208519,48.8430515215905,75015
935,32,2.325492314994335,48.83254578122993,75014
937,56,2.307170109557766,48.83682609176588,75015
939,25,2.285074541420228,48.870306124369975,75016
940,35,2.3412207886576653,48.8461024009786,75005
941,25,2.3727491497993474,48.86164273877979,75011
942,33,2.3706749462105408,48.856931678257446,75011
943,33,2.305254448220567,48.87836138361425,75008
944,31,2.375325746834278,48.89876016219984,75019
945,60,2.2569015249609947,48.84524763511433,75016
946,64,2.350066713988781,48.841508690388835,75005
947,20,2.3090453445911407,48.88242307900951,75017
948,42,2.3707854375243187,48.88933353845543,75019
949,54,2.26211277356597,48.845182081538034,75016
950,31,2.394692664106047,48.833821772922654,75012
951,33,2.334054461939329,48.870508937203915,75002
952,25,2.3539767041802406,48.857346707443455,75004
953,44,2.3445211,48.867458,75002
956,40,2.3745173960924144,48.89717672825043,75019
957,21,2.3502444103360176,48.868767787961765,75002
958,27,2.334388448251871,48.866810653323,75001
959,0,2.385029,48.891973,75019
961,46,2.402636749399156,48.832934193699835,75012
962,22,2.3426036943935906,48.863542580328534,75001
963,19,2.3356226831674576,48.86392515872666,75001
964,32,2.342623919248581,48.86362695901683,75001
965,22,2.374454,48.876887,75019
966,34,2.39365965127945,48.86521763101122,75020
968,28,2.40334,48.85973,75020
969,22,2.412021,48.85135,75020
972,51,2.439209537709179,48.84423193255657,75012
973,46,2.2915928810834885,48.83916919806073,75015
974,21,2.4062398821115494,48.84786417875742,75020
976,50,2.3725583776831627,48.82010494991975,75013
979,69,2.2758664190769196,48.85264791461651,75016
981,23,2.340717874467373,48.838373233813286,75013
982,50,2.3225428909063344,48.837925263897674,75014
983,35,2.394869327545166,48.85607741505607,75020
984,32,2.3002513,48.8652359,75008
985,60,2.29559959844703,48.860897797941,75007
986,36,2.3327158391475677,48.83316726722363,75014
987,30,2.3440927639603615,48.85273130548806,75005
988,65,2.314848195584221,48.860680473738334,75007
991,46,2.3268555477261543,48.847385404955965,75006
992,67,2.3989107459783554,48.83124010585643,75012
993,56,2.372946088467279,48.894104140316266,75019
994,38,2.378317415714264,48.86418586145509,75011
995,36,2.3325478,48.8466127,75006
996,25,2.313117867297474,48.84040040365445,75015
997,37,2.379020587761426,48.856433706943704,75011
998,35,2.3292413726449013,48.848274111397586,75006
999,53,2.2898658737540245,48.8482070397636,75015
1000,29,2.3601756244897842,48.89021003702031,75018
1001,31,2.319786250591278,48.8762009747008,75008
1002,33,2.350204177200794,48.8255961335041,75013
1004,23,2.301219999790192,48.85088123091874,75015
1005,55,2.3762554675340652,48.8906429898976,75019
1006,45,2.288386600849503,48.841249336041045,75015
1008,36,2.318882101207347,48.83088717455243,75014
1010,20,2.4059603311549,48.87541242186098,75020
1012,16,2.275346568555312,48.861720329027264,75116
1014,30,2.268257387525699,48.84986918764119,75016
1016,22,2.3498166,48.8953643,75018
1017,33,2.316356,48.8389284,75015
1018,33,2.295934036374092,48.83013921586756,75015
1019,32,2.265253821160005,48.84842761367387,75016
1020,37,2.3635615780949593,48.88203018259946,75010
1021,35,2.2887128591537476,48.87137406080164,75116
1022,19,2.280027395306772,48.857566889784465,75016
1023,49,2.326524294912815,48.84331056782166,75006
1027,31,2.3516669869422917,48.86524233322809,75002
1028,31,2.4083782732486725,48.877321579493575,75020
1029,0,2.37933,48.89883,75019
1030,18,2.3325880989432335,48.88714509078738,75018
1031,21,2.316861143151153,48.88818698581028,75017
1033,66,2.378862574696541,48.83996691499447,75012
1034,31,2.29991625786582,48.8740144756374,75008
1035,33,2.3615723848342896,48.82365543660611,75013
1036,39,2.310193787964762,48.865346269362675,75008
1037,36,2.3723404482007027,48.83637852318147,75013
1038,30,2.347289621829987,48.87578906564573,75009
1039,0,2.346925,48.868997,75002
1040,32,2.339765690267086,48.87661398289084,75009
1041,25,2.2836575657129288,48.8816985773914,75017
1042,30,2.409725748002529,48.86338720692607,75020
1044,13,2.353573372638597,48.88832421845225,75018
1045,66,2.386601903271428,48.83372354344807,75012
1046,39,2.3244281485676765,48.842885590080826,75014
1048,40,2.356755029231863,48.83148187446674,75013
1052,37,2.294846,48.8813072,75017
1053,19,2.289918,48.86926,75116
1054,35,2.354336,48.823316,75013
1055,32,2.3772463581947094,48.85345855607243,75011
1057,51,2.3646864295005803,48.837208062341794,75013
1058,32,2.331418204714572,48.85894298617901,75007
1060,56,2.343996,48.897488,75018
1061,39,2.3829901,48.8563358,75011
1063,25,2.3593052,48.8731167,75010
1064,42,2.3995549,48.8756045,75019
1065,24,2.334307730197907,48.88753640381415,75018
1066,0,2.341181,48.878249,75009
1067,38,2.403290458023548,48.86254398506782,75020
1068,22,2.287283,48.844974,75015
1069,59,2.362424,48.879305,75010
1070,24,2.374839261174202,48.87979886049996,75019
1071,23,2.2744515,48.8583666,75016
1072,35,2.351288666219873,48.891213890844654,75018
1073,19,2.357582598924637,48.87208944990723,75010
1074,36,2.2782871127128606,48.83850740333351,75015
1075,44,2.3560872673988342,48.876734599161516,75010
1077,17,2.320263946784738,48.84308531746595,75015
1078,29,2.3408224806189537,48.88109246617963,75009
1079,34,2.375870111706245,48.850735824128805,75012
1080,34,2.3000183,48.8879035,75017
1081,45,2.2716060653328896,48.84021670922037,75015
1083,29,2.306675575720671,48.866887649978096,75008
1084,67,2.2780618071556096,48.840639944296655,75015
1085,23,2.3369108140468597,48.833206330538864,75014
1086,29,2.3431010171771054,48.870790980240706,75002
1087,30,2.3457643037969467,48.87138751286167,75009
1090,27,2.3863670602440834,48.8831217743719,75019
1091,23,2.3678014799952507,48.82463749337136,75013
1092,32,2.390546390619984,48.85560316202584,75011
1093,49,2.380632497370243,48.85242200848887,75011
1094,37,2.3304839059710503,48.86826649822326,75002
1095,46,2.263834191152959,48.84021933807409,75016
1096,45,2.3837140202522282,48.85118127150571,75011
1097,35,2.35570102930069,48.86860172112996,75003
1099,33,2.3449775576591496,48.86617395079137,75002
1100,31,2.302426218841562,48.86951797934417,75008
1101,17,2.332515,48.869113,75002
1103,55,2.355475388467312,48.84107178161383,75005
1105,53,2.319730559929781,48.89032998912038,75017
1106,55,2.336124926805496,48.82479134498032,75014
1107,50,2.3312794080411474,48.83681733526843,75014
1108,21,2.401765,48.8374688,75012
1109,24,2.340753448052758,48.87326713758289,75009
1111,49,2.4103900081973,48.8473310531154,75020
1112,23,2.326483540969424,48.878034461503965,75008
1113,25,2.373807237995119,48.87440566621717,75010
1115,33,2.4012206902213995,48.87956876386225,75019
1116,15,2.3960278,48.8736824,75020
1117,20,2.32956021945824,48.878113787876,75009
1118,39,2.3044332861900334,48.84014918546239,75015
1119,28,2.344585955142975,48.82631195621006,75013
1120,23,2.3334722220897675,48.85545136013941,75006
1121,20,2.3668488,48.8869703,75018
1122,24,2.3319217,48.8274804,75014
1123,44,2.374438270926476,48.828876296639876,75013
1124,33,2.408344637349607,48.864707139122984,75020
1125,42,2.394630398715453,48.84030274499962,75012
1126,42,2.274354539176829,48.86877849178477,75116
1127,52,2.3659356,48.8478103,75004
1128,36,2.3611206,48.8601346,75003
1129,36,2.399762385981272,48.848364667776785,75020
1130,0,2.344118,48.898674,75018
1131,35,2.2765953093767166,48.863936848471994,75116
1132,28,2.3972943797707558,48.84267354116789,75012
1133,24,2.328197093450571,48.88126642422664,75009
1134,32,2.322417162358761,48.877127316667654,75008
1135,17,2.354310303926468,48.862534941805855,75003
1136,51,2.3679352,48.8580378,75003
1138,37,2.347587011754513,48.864053304653766,75001
1139,33,2.359649240970612,48.86610337431042,75003
1140,29,2.355947121977806,48.859418007030406,75004
1141,20,2.338118505144376,48.87514373494672,75009
1142,24,2.33409583568573,48.86364636851945,75001
1143,14,2.3624535,48.8512971,75004
1144,28,2.361596524715424,48.85193313001975,75004
1145,18,2.364714992099186,48.85815895677863,75003
1146,29,2.3649600148200993,48.86210505412563,75003
1147,22,2.3414635285735126,48.86297805972131,75001
1148,58,2.3396865651011467,48.86921107122796,75002
1149,25,2.3633962869644165,48.82210119146052,75013
1152,22,2.3348781846405102,48.86344313284792,75001
1153,67,2.338520131151779,48.86243023476397,75001
1154,20,2.3333894088864326,48.867643242297284,75002
1155,35,2.3459213599562645,48.87082891155797,75009
1157,41,2.3515201359987254,48.83713590026284,75005
1158,19,2.387217085372007,48.854963800335234,75011
1160,30,2.3703800886869435,48.84619264257384,75012
1161,36,2.3343613743782043,48.83051287670899,75014
1162,17,2.379910983145237,48.87302160155955,75019
1163,30,2.320293079881375,48.887742186754224,75017
1164,21,2.3687969148159027,48.89503954187076,75018
1165,33,2.4044444784522057,48.840872964793355,75012
1167,32,2.32851454623001,48.8492084999386,75006
1168,42,2.38301344041578,48.8666176586814,75011
1169,52,2.431421081436563,48.83544491617421,75012
1171,37,2.338161695134053,48.851751374458864,75006
1173,19,2.3309428,48.8906542,75018
1174,20,2.4051643162965775,48.855425770695085,75020
1175,28,2.353020646316964,48.828657346203094,75013
1177,32,2.3790915682911873,48.89260159189023,75019
1179,21,2.360989417022932,48.83950442458303,75005
1180,21,2.3670325062844237,48.86265421563133,75003
1181,15,2.333388403058052,48.88364716745257,75018
1182,16,2.33798034198275,48.83586772099485,75014
1183,43,2.391754614194301,48.84925926211519,75011
1184,47,2.277785539627075,48.85132886434057,75016
1185,19,2.4043509364128113,48.85714001395299,75020
1187,26,2.331552766263485,48.852575112948415,75006
1188,26,2.379407362599104,48.87649965412676,75019
1189,26,2.300144659954865,48.891834448210986,75017
1190,17,2.338290105850787,48.87144635392104,75002
1191,35,2.306613813900307,48.869495661232406,75008
1192,36,2.3087677359581,48.834097274832295,75015
1193,30,2.358411,48.881154,75010
1194,26,2.334433421223788,48.86648351450895,75001
1195,49,2.372705978671471,48.86787670551736,75011
1196,35,2.280840481911055,48.860116109626574,75116
1197,25,2.352968528866768,48.849696494270084,75005
1199,34,2.3408563,48.8313878,75014
1200,22,2.301069796085358,48.87042247158609,75008
1201,25,2.411030612453627,48.86803439043193,75020
1202,0,2.370478,48.875022,75010
1203,27,2.3812624812126164,48.88256264247959,75019
1204,46,2.307052147596786,48.84717561492764,75015
1206,21,2.275240458548069,48.856399483950504,75016
1207,22,2.3563179373741145,48.82092946051445,75013
1208,28,2.376477420330048,48.8837796723475,75019
1209,49,2.377738,48.822632,75013
1213,32,2.407912909984589,48.87266656122256,75020
1214,51,2.370445024035681,48.8438397856433,75012
1215,26,2.368186041712761,48.88126951579429,75010
1217,40,2.373162,48.8646605,75011
1218,24,2.2864209115505223,48.863354122370744,75116
